date,open.amount,open.currency,high.amount,high.currency,low.amount,low.currency,close.amount,close.currency,close_unadj.amount,close_unadj.currency,volume
2018-06-11 13:30:00,15.2100000000,USD,15.8900000000,USD,15.0100000000,USD,15.7300000000,USD,15.7300000000,USD,80737600
2018-06-12 13:30:00,15.8400000000,USD,15.9500000000,USD,15.4300000000,USD,15.8500000000,USD,15.8500000000,USD,67002600
2018-06-13 13:30:00,15.8100000000,USD,16.5200000000,USD,15.7800000000,USD,16.3200000000,USD,16.3200000000,USD,90227300
2018-06-14 13:30:00,16.6200000000,USD,16.7900000000,USD,15.5800000000,USD,16.2500000000,USD,16.2500000000,USD,113048600
2018-06-15 13:30:00,16.0600000000,USD,16.5200000000,USD,15.8200000000,USD,16.3400000000,USD,16.3400000000,USD,77612200
2018-06-18 13:30:00,16.1800000000,USD,17.3400000000,USD,16.1300000000,USD,17.1100000000,USD,17.1100000000,USD,104317400
2018-06-19 13:30:00,16.8500000000,USD,17.2900000000,USD,16.3100000000,USD,16.6900000000,USD,16.6900000000,USD,92542900
2018-06-20 13:30:00,16.8300000000,USD,17.1300000000,USD,16.3700000000,USD,16.5200000000,USD,16.5200000000,USD,76280600
2018-06-21 13:30:00,16.6500000000,USD,16.8700000000,USD,15.4600000000,USD,15.6500000000,USD,15.6500000000,USD,95638400
2018-06-22 13:30:00,15.7800000000,USD,15.9100000000,USD,15.5600000000,USD,15.8000000000,USD,15.8000000000,USD,59257100
2018-06-25 13:30:00,15.6400000000,USD,15.7400000000,USD,14.5400000000,USD,15.1100000000,USD,15.1100000000,USD,94418400
2018-06-26 13:30:00,15.3200000000,USD,15.6000000000,USD,15.1000000000,USD,15.5000000000,USD,15.5000000000,USD,54213500
2018-06-27 13:30:00,15.6500000000,USD,15.7600000000,USD,14.9600000000,USD,14.9700000000,USD,14.9700000000,USD,56014300
2018-06-28 13:30:00,14.8500000000,USD,15.3600000000,USD,14.7500000000,USD,15.3100000000,USD,15.3100000000,USD,48716800
2018-06-29 13:30:00,15.4100000000,USD,15.4900000000,USD,14.9800000000,USD,14.9900000000,USD,14.9900000000,USD,41527800
2018-07-02 13:30:00,14.8000000000,USD,15.1800000000,USD,14.7400000000,USD,15.1600000000,USD,15.1600000000,USD,43398800
2018-07-03 13:30:00,15.2100000000,USD,15.3400000000,USD,14.9600000000,USD,15.0000000000,USD,15.0000000000,USD,32094000
2018-07-05 13:30:00,15.1300000000,USD,15.5000000000,USD,15.0200000000,USD,15.5000000000,USD,15.5000000000,USD,40703300
2018-07-06 13:30:00,15.5200000000,USD,16.3900000000,USD,15.4800000000,USD,16.3600000000,USD,16.3600000000,USD,65101700
2018-07-09 13:30:00,16.7300000000,USD,16.8400000000,USD,16.1700000000,USD,16.6100000000,USD,16.6100000000,USD,58525500
2018-07-10 13:30:00,16.5900000000,USD,16.6500000000,USD,16.3100000000,USD,16.5500000000,USD,16.5500000000,USD,37093000
2018-07-11 13:30:00,16.1500000000,USD,16.5300000000,USD,16.0200000000,USD,16.2700000000,USD,16.2700000000,USD,42544100
2018-07-12 13:30:00,16.4100000000,USD,16.7900000000,USD,16.3800000000,USD,16.5600000000,USD,16.5600000000,USD,44188100
2018-07-13 13:30:00,16.6800000000,USD,16.6900000000,USD,16.2200000000,USD,16.2700000000,USD,16.2700000000,USD,40614100
2018-07-16 13:30:00,16.4200000000,USD,17.0000000000,USD,16.4100000000,USD,16.5800000000,USD,16.5800000000,USD,65275300
2018-07-17 13:30:00,16.5000000000,USD,16.8800000000,USD,16.4800000000,USD,16.8700000000,USD,16.8700000000,USD,42313500
2018-07-18 13:30:00,16.9400000000,USD,16.9900000000,USD,16.5500000000,USD,16.8500000000,USD,16.8500000000,USD,40881500
2018-07-19 13:30:00,16.7100000000,USD,16.8800000000,USD,16.5500000000,USD,16.7100000000,USD,16.7100000000,USD,41267800
2018-07-20 13:30:00,16.6600000000,USD,16.8800000000,USD,16.4400000000,USD,16.5000000000,USD,16.5000000000,USD,42879800
2018-07-23 13:30:00,16.4700000000,USD,16.6800000000,USD,15.9000000000,USD,16.6600000000,USD,16.6600000000,USD,44940800
2018-07-24 13:30:00,16.7500000000,USD,16.8600000000,USD,16.1100000000,USD,16.1900000000,USD,16.1900000000,USD,58201500
2018-07-25 13:30:00,16.3000000000,USD,16.3900000000,USD,15.7200000000,USD,16.0500000000,USD,16.0500000000,USD,82604900
2018-07-26 13:30:00,17.1600000000,USD,18.4500000000,USD,16.8300000000,USD,18.3500000000,USD,18.3500000000,USD,192661100
2018-07-27 13:30:00,19.0700000000,USD,19.8800000000,USD,18.3100000000,USD,18.9400000000,USD,18.9400000000,USD,161903800
2018-07-30 13:30:00,19.4000000000,USD,20.1800000000,USD,19.3100000000,USD,19.4200000000,USD,19.4200000000,USD,160823400
2018-07-31 13:30:00,19.3500000000,USD,19.5000000000,USD,18.2700000000,USD,18.3300000000,USD,18.3300000000,USD,118403400
2018-08-01 13:30:00,18.3400000000,USD,18.9500000000,USD,18.3200000000,USD,18.4800000000,USD,18.4800000000,USD,75495200
2018-08-02 13:30:00,18.1700000000,USD,18.8300000000,USD,18.0000000000,USD,18.7900000000,USD,18.7900000000,USD,52867100
2018-08-03 13:30:00,18.9400000000,USD,19.0600000000,USD,18.3700000000,USD,18.4900000000,USD,18.4900000000,USD,53232100
2018-08-06 13:30:00,18.8900000000,USD,19.4400000000,USD,18.4600000000,USD,19.4300000000,USD,19.4300000000,USD,83579700
2018-08-07 13:30:00,19.5300000000,USD,19.7100000000,USD,19.0800000000,USD,19.5600000000,USD,19.5600000000,USD,72822600
2018-08-08 13:30:00,19.4600000000,USD,19.7700000000,USD,19.2600000000,USD,19.5800000000,USD,19.5800000000,USD,52081400
2018-08-09 13:30:00,19.5800000000,USD,19.7100000000,USD,19.0800000000,USD,19.1000000000,USD,19.1000000000,USD,46653400
2018-08-10 13:30:00,19.0900000000,USD,19.4800000000,USD,18.8500000000,USD,19.0600000000,USD,19.0600000000,USD,65821100
2018-08-13 13:30:00,19.1600000000,USD,19.9300000000,USD,19.1200000000,USD,19.7300000000,USD,19.7300000000,USD,81411300
2018-08-14 13:30:00,19.9700000000,USD,20.2800000000,USD,19.6300000000,USD,20.0200000000,USD,20.0200000000,USD,89195500
2018-08-15 13:30:00,19.8600000000,USD,20.1000000000,USD,19.2000000000,USD,19.7000000000,USD,19.7000000000,USD,86355700
2018-08-16 13:30:00,19.8600000000,USD,20.0700000000,USD,19.2500000000,USD,19.3300000000,USD,19.3300000000,USD,69733700
2018-08-17 13:30:00,19.1200000000,USD,19.8200000000,USD,18.7300000000,USD,19.7700000000,USD,19.7700000000,USD,60616600
2018-08-20 13:30:00,19.7900000000,USD,20.0800000000,USD,19.3500000000,USD,19.9800000000,USD,19.9800000000,USD,62983200
2018-08-21 13:30:00,19.9800000000,USD,20.4200000000,USD,19.8600000000,USD,20.4000000000,USD,20.4000000000,USD,55629000
2018-08-22 13:30:00,20.2800000000,USD,20.9200000000,USD,20.2100000000,USD,20.9000000000,USD,20.9000000000,USD,62002700
2018-08-23 13:30:00,21.1900000000,USD,22.3200000000,USD,21.1400000000,USD,22.2900000000,USD,22.2900000000,USD,113444100
2018-08-24 13:30:00,22.9100000000,USD,24.0000000000,USD,22.6700000000,USD,23.9800000000,USD,23.9800000000,USD,164328200
2018-08-27 13:30:00,24.9400000000,USD,27.3000000000,USD,24.6300000000,USD,25.2600000000,USD,25.2600000000,USD,325058400
2018-08-28 13:30:00,25.5100000000,USD,26.1800000000,USD,24.0400000000,USD,25.0500000000,USD,25.0500000000,USD,215771200
2018-08-29 13:30:00,24.3600000000,USD,25.4100000000,USD,24.0100000000,USD,25.2000000000,USD,25.2000000000,USD,143223200
2018-08-30 13:30:00,25.2900000000,USD,25.6700000000,USD,24.7600000000,USD,24.8900000000,USD,24.8900000000,USD,103607300
2018-08-31 13:30:00,24.8900000000,USD,25.2400000000,USD,24.7200000000,USD,25.1700000000,USD,25.1700000000,USD,65206400
2018-09-04 13:30:00,25.6200000000,USD,28.1100000000,USD,25.5700000000,USD,28.0600000000,USD,28.0600000000,USD,192541300
2018-09-05 13:30:00,29.4100000000,USD,29.9400000000,USD,26.8400000000,USD,28.5100000000,USD,28.5100000000,USD,257349000
2018-09-06 13:30:00,28.1200000000,USD,28.5800000000,USD,27.1900000000,USD,27.8400000000,USD,27.8400000000,USD,143942900
2018-09-07 13:30:00,26.9600000000,USD,28.2700000000,USD,26.8000000000,USD,27.3800000000,USD,27.3800000000,USD,123348700
2018-09-10 13:30:00,28.1500000000,USD,29.9300000000,USD,27.8400000000,USD,29.8900000000,USD,29.8900000000,USD,162253800
2018-09-11 13:30:00,30.0200000000,USD,30.5900000000,USD,29.3700000000,USD,30.1000000000,USD,30.1000000000,USD,159902500
2018-09-12 13:30:00,29.9100000000,USD,32.2900000000,USD,29.4500000000,USD,32.2100000000,USD,32.2100000000,USD,197889600
2018-09-13 13:30:00,33.1600000000,USD,34.1400000000,USD,29.8700000000,USD,30.4800000000,USD,30.4800000000,USD,304147100
2018-09-14 13:30:00,31.4300000000,USD,33.0900000000,USD,30.5400000000,USD,32.7200000000,USD,32.7200000000,USD,217762800
2018-09-17 13:30:00,31.7500000000,USD,33.2300000000,USD,31.6000000000,USD,32.4300000000,USD,32.4300000000,USD,180410600
2018-09-18 13:30:00,32.9900000000,USD,33.3700000000,USD,31.2000000000,USD,31.9300000000,USD,31.9300000000,USD,176673200
2018-09-19 13:30:00,31.5200000000,USD,31.8300000000,USD,30.5100000000,USD,31.2100000000,USD,31.2100000000,USD,124287000
2018-09-20 13:30:00,32.1000000000,USD,32.2000000000,USD,30.6400000000,USD,31.1800000000,USD,31.1800000000,USD,123116500
2018-09-21 13:30:00,31.1900000000,USD,32.4200000000,USD,30.9100000000,USD,31.0200000000,USD,31.0200000000,USD,129792900
2018-09-24 13:30:00,31.1300000000,USD,32.6500000000,USD,30.9100000000,USD,32.6100000000,USD,32.6100000000,USD,118332600
2018-09-25 13:30:00,33.1800000000,USD,33.6000000000,USD,32.1900000000,USD,32.5700000000,USD,32.5700000000,USD,118570200
2018-09-26 13:30:00,32.4000000000,USD,32.6000000000,USD,31.7200000000,USD,32.1900000000,USD,32.1900000000,USD,79347300
2018-09-27 13:30:00,31.8600000000,USD,32.6300000000,USD,31.3900000000,USD,32.5900000000,USD,32.5900000000,USD,87934400
2018-09-28 13:30:00,32.2400000000,USD,32.7800000000,USD,29.9800000000,USD,30.8900000000,USD,30.8900000000,USD,165453500
2018-10-01 13:30:00,30.6900000000,USD,31.9100000000,USD,30.2500000000,USD,31.4200000000,USD,31.4200000000,USD,94742900
2018-10-02 13:30:00,30.7300000000,USD,30.8200000000,USD,28.6500000000,USD,29.0200000000,USD,29.0200000000,USD,145276500
2018-10-03 13:30:00,29.0400000000,USD,29.2200000000,USD,26.5400000000,USD,28.4300000000,USD,28.4300000000,USD,190137200
2018-10-04 13:30:00,27.9900000000,USD,28.8300000000,USD,27.3700000000,USD,27.7800000000,USD,27.7800000000,USD,95831200
2018-10-05 13:30:00,28.0700000000,USD,28.4700000000,USD,26.9300000000,USD,27.3500000000,USD,27.3500000000,USD,88008500
2018-10-08 13:30:00,26.7300000000,USD,27.5400000000,USD,25.9600000000,USD,26.4600000000,USD,26.4600000000,USD,103789500
2018-10-09 13:30:00,26.1500000000,USD,27.7100000000,USD,26.0000000000,USD,27.2400000000,USD,27.2400000000,USD,105461800
2018-10-10 13:30:00,27.3800000000,USD,27.4000000000,USD,24.9100000000,USD,25.0000000000,USD,25.0000000000,USD,147682900
2018-10-11 13:30:00,24.7400000000,USD,26.2000000000,USD,24.5500000000,USD,25.3000000000,USD,25.3000000000,USD,147013800
2018-10-12 13:30:00,26.7700000000,USD,26.9700000000,USD,25.6700000000,USD,26.3400000000,USD,26.3400000000,USD,111059400
2018-10-15 13:30:00,26.3800000000,USD,26.7700000000,USD,25.7500000000,USD,26.2600000000,USD,26.2600000000,USD,70523500
2018-10-16 13:30:00,26.6300000000,USD,28.2300000000,USD,26.1700000000,USD,28.1800000000,USD,28.1800000000,USD,92529000
2018-10-17 13:30:00,28.4100000000,USD,28.5300000000,USD,26.9200000000,USD,27.3000000000,USD,27.3000000000,USD,89466900
2018-10-18 13:30:00,27.0800000000,USD,27.7500000000,USD,26.4000000000,USD,26.6200000000,USD,26.6200000000,USD,79623700
2018-10-19 13:30:00,27.0300000000,USD,27.1000000000,USD,23.6000000000,USD,23.6600000000,USD,23.6600000000,USD,130799900
2018-10-22 13:30:00,24.4600000000,USD,25.6400000000,USD,24.0900000000,USD,25.0300000000,USD,25.0300000000,USD,114158900
2018-10-23 13:30:00,24.1800000000,USD,25.2600000000,USD,23.8500000000,USD,25.0900000000,USD,25.0900000000,USD,101763000
2018-10-24 13:30:00,25.0400000000,USD,25.1000000000,USD,22.7500000000,USD,22.7900000000,USD,22.7900000000,USD,134489100
2018-10-25 13:30:00,17.9200000000,USD,20.1500000000,USD,17.7200000000,USD,19.2700000000,USD,19.2700000000,USD,189173700
2018-10-26 13:30:00,18.4900000000,USD,18.7800000000,USD,17.0500000000,USD,17.6300000000,USD,17.6300000000,USD,119689000
2018-10-29 13:30:00,18.2100000000,USD,18.2300000000,USD,16.2700000000,USD,16.8500000000,USD,16.8500000000,USD,94479600
2018-10-30 13:30:00,16.3800000000,USD,17.2400000000,USD,16.1700000000,USD,17.2000000000,USD,17.2000000000,USD,99049400
2018-10-31 13:30:00,17.8700000000,USD,18.3400000000,USD,17.1200000000,USD,18.2100000000,USD,18.2100000000,USD,110463700
2018-11-01 13:30:00,18.4100000000,USD,20.3300000000,USD,18.0800000000,USD,20.2200000000,USD,20.2200000000,USD,136896500
2018-11-02 13:30:00,20.5900000000,USD,21.0600000000,USD,19.4700000000,USD,20.2300000000,USD,20.2300000000,USD,123788000
2018-11-05 14:30:00,20.1200000000,USD,20.1800000000,USD,18.8800000000,USD,19.9000000000,USD,19.9000000000,USD,108016700
2018-11-06 14:30:00,19.5000000000,USD,21.6500000000,USD,19.4800000000,USD,20.6800000000,USD,20.6800000000,USD,144995700
2018-11-07 14:30:00,21.4200000000,USD,22.2200000000,USD,21.0700000000,USD,21.8400000000,USD,21.8400000000,USD,121115800
2018-11-08 14:30:00,21.7700000000,USD,22.0800000000,USD,20.9700000000,USD,21.2000000000,USD,21.2000000000,USD,92387600
2018-11-09 14:30:00,20.7700000000,USD,21.1900000000,USD,20.1100000000,USD,21.0300000000,USD,21.0300000000,USD,85900700
2018-11-12 14:30:00,20.6800000000,USD,20.8500000000,USD,18.8000000000,USD,19.0300000000,USD,19.0300000000,USD,95948200
2018-11-13 14:30:00,19.2800000000,USD,20.0200000000,USD,18.9700000000,USD,19.6100000000,USD,19.6100000000,USD,76126000
2018-11-14 14:30:00,20.1800000000,USD,21.1100000000,USD,19.7600000000,USD,20.8100000000,USD,20.8100000000,USD,106344300
2018-11-15 14:30:00,20.7200000000,USD,21.7700000000,USD,20.4200000000,USD,21.4900000000,USD,21.4900000000,USD,97715500
2018-11-16 14:30:00,19.8700000000,USD,20.9700000000,USD,19.7200000000,USD,20.6600000000,USD,20.6600000000,USD,112376600
2018-11-19 14:30:00,20.4000000000,USD,20.5900000000,USD,19.0900000000,USD,19.1100000000,USD,19.1100000000,USD,93578200
2018-11-20 14:30:00,17.4000000000,USD,19.5800000000,USD,17.1800000000,USD,19.2100000000,USD,19.2100000000,USD,109869400
2018-11-21 14:30:00,20.0500000000,USD,20.3100000000,USD,18.5000000000,USD,18.7300000000,USD,18.7300000000,USD,81585600
2018-11-23 14:30:00,18.6100000000,USD,19.8300000000,USD,18.5600000000,USD,19.3800000000,USD,19.3800000000,USD,54611300
2018-11-26 14:30:00,19.9600000000,USD,20.1900000000,USD,19.1100000000,USD,20.0800000000,USD,20.0800000000,USD,83211000
2018-11-27 14:30:00,19.7700000000,USD,21.4500000000,USD,19.7300000000,USD,21.0500000000,USD,21.0500000000,USD,119230100
2018-11-28 14:30:00,21.8200000000,USD,21.8800000000,USD,20.1800000000,USD,21.3400000000,USD,21.3400000000,USD,134425300
2018-11-29 14:30:00,21.1900000000,USD,21.6100000000,USD,20.7300000000,USD,21.4300000000,USD,21.4300000000,USD,79853700
2018-11-30 14:30:00,21.3000000000,USD,21.3600000000,USD,20.5200000000,USD,21.3000000000,USD,21.3000000000,USD,82370700
2018-12-03 14:30:00,22.4800000000,USD,23.7500000000,USD,22.3700000000,USD,23.7100000000,USD,23.7100000000,USD,139607400
2018-12-04 14:30:00,23.3500000000,USD,23.4200000000,USD,21.0700000000,USD,21.1200000000,USD,21.1200000000,USD,127392900
2018-12-06 14:30:00,20.2200000000,USD,21.4100000000,USD,20.0600000000,USD,21.3000000000,USD,21.3000000000,USD,103434700
2018-12-07 14:30:00,21.3000000000,USD,21.3800000000,USD,19.1700000000,USD,19.4600000000,USD,19.4600000000,USD,105764500
2018-12-10 14:30:00,19.3500000000,USD,20.1300000000,USD,19.2700000000,USD,19.9900000000,USD,19.9900000000,USD,77984500
2018-12-11 14:30:00,20.7100000000,USD,21.1400000000,USD,19.6900000000,USD,19.9800000000,USD,19.9800000000,USD,88027400
2018-12-12 14:30:00,20.3200000000,USD,21.0200000000,USD,19.7100000000,USD,20.4800000000,USD,20.4800000000,USD,100340700
2018-12-13 14:30:00,20.6300000000,USD,20.8700000000,USD,19.7600000000,USD,19.8600000000,USD,19.8600000000,USD,88108300
2018-12-14 14:30:00,19.5800000000,USD,20.7000000000,USD,19.5200000000,USD,19.9000000000,USD,19.9000000000,USD,84713600
2018-12-17 14:30:00,20.0100000000,USD,20.0200000000,USD,18.6400000000,USD,18.8300000000,USD,18.8300000000,USD,115437900
2018-12-18 14:30:00,19.1500000000,USD,19.8400000000,USD,18.8800000000,USD,19.5000000000,USD,19.5000000000,USD,101512900
2018-12-19 14:30:00,19.4400000000,USD,19.7200000000,USD,18.0000000000,USD,18.1600000000,USD,18.1600000000,USD,120644500
2018-12-20 14:30:00,18.1100000000,USD,18.8600000000,USD,17.3400000000,USD,17.9400000000,USD,17.9400000000,USD,119394500
2018-12-21 14:30:00,18.1200000000,USD,18.3400000000,USD,16.7600000000,USD,16.9300000000,USD,16.9300000000,USD,132246000
2018-12-24 14:30:00,16.5200000000,USD,17.2200000000,USD,16.3700000000,USD,16.6500000000,USD,16.6500000000,USD,62933100
2018-12-26 14:30:00,16.8800000000,USD,17.9100000000,USD,16.0300000000,USD,17.9000000000,USD,17.9000000000,USD,108811800
2018-12-27 14:30:00,17.4300000000,USD,17.7400000000,USD,16.4400000000,USD,17.4900000000,USD,17.4900000000,USD,111373000
2018-12-28 14:30:00,17.5300000000,USD,18.3100000000,USD,17.1400000000,USD,17.8200000000,USD,17.8200000000,USD,109214400
2018-12-31 14:30:00,18.1500000000,USD,18.5100000000,USD,17.8500000000,USD,18.4600000000,USD,18.4600000000,USD,84732200
2019-01-02 14:30:00,18.0100000000,USD,19.0000000000,USD,17.9800000000,USD,18.8300000000,USD,18.8300000000,USD,87148700
2019-01-03 14:30:00,18.4200000000,USD,18.6800000000,USD,16.9400000000,USD,17.0500000000,USD,17.0500000000,USD,117277600
2019-01-04 14:30:00,17.5500000000,USD,19.0700000000,USD,17.4300000000,USD,19.0000000000,USD,19.0000000000,USD,111878600
2019-01-07 14:30:00,19.4400000000,USD,20.6800000000,USD,19.0000000000,USD,20.5700000000,USD,20.5700000000,USD,107157000
2019-01-08 14:30:00,21.1900000000,USD,21.2000000000,USD,19.6800000000,USD,20.7500000000,USD,20.7500000000,USD,121271000
2019-01-09 14:30:00,20.8900000000,USD,21.4400000000,USD,20.0700000000,USD,20.1900000000,USD,20.1900000000,USD,163944100
2019-01-10 14:30:00,19.7600000000,USD,19.8300000000,USD,18.9000000000,USD,19.7400000000,USD,19.7400000000,USD,115629400
2019-01-11 14:30:00,19.4700000000,USD,20.3500000000,USD,19.1900000000,USD,20.2700000000,USD,20.2700000000,USD,85110800
2019-01-14 14:30:00,19.9600000000,USD,20.6200000000,USD,19.7500000000,USD,20.2300000000,USD,20.2300000000,USD,71350200
2019-01-15 14:30:00,20.4400000000,USD,20.6800000000,USD,20.2600000000,USD,20.3800000000,USD,20.3800000000,USD,62785800
2019-01-16 14:30:00,20.4000000000,USD,20.5400000000,USD,19.7100000000,USD,19.7300000000,USD,19.7300000000,USD,70849300
2019-01-17 14:30:00,19.4900000000,USD,20.5100000000,USD,19.0200000000,USD,20.2500000000,USD,20.2500000000,USD,85018400
2019-01-18 14:30:00,20.3700000000,USD,21.0500000000,USD,20.0200000000,USD,20.7700000000,USD,20.7700000000,USD,88131000
2019-01-22 14:30:00,20.4800000000,USD,20.9200000000,USD,19.7000000000,USD,19.7600000000,USD,19.7600000000,USD,78513700
2019-01-23 14:30:00,20.0300000000,USD,20.4800000000,USD,19.5500000000,USD,19.8000000000,USD,19.8000000000,USD,77811300
2019-01-24 14:30:00,20.0600000000,USD,21.0100000000,USD,20.0400000000,USD,20.8500000000,USD,20.8500000000,USD,97433400
2019-01-25 14:30:00,20.9900000000,USD,22.0300000000,USD,20.7900000000,USD,21.9300000000,USD,21.9300000000,USD,110239500
2019-01-28 14:30:00,20.3200000000,USD,21.0100000000,USD,20.0200000000,USD,20.1800000000,USD,20.1800000000,USD,135164100
2019-01-29 14:30:00,20.2600000000,USD,20.3900000000,USD,19.0500000000,USD,19.2500000000,USD,19.2500000000,USD,131202500
2019-01-30 14:30:00,21.4900000000,USD,23.1300000000,USD,21.3700000000,USD,23.0900000000,USD,23.0900000000,USD,211421200
2019-01-31 14:30:00,23.0200000000,USD,25.1400000000,USD,22.8300000000,USD,24.4100000000,USD,24.4100000000,USD,182575600
2019-02-01 14:30:00,24.6100000000,USD,24.8400000000,USD,24.0700000000,USD,24.5100000000,USD,24.5100000000,USD,105356200
2019-02-04 14:30:00,24.4300000000,USD,24.6600000000,USD,24.0700000000,USD,24.1300000000,USD,24.1300000000,USD,70843800
2019-02-05 14:30:00,23.4200000000,USD,23.8600000000,USD,22.9800000000,USD,23.3100000000,USD,23.3100000000,USD,122226000
2019-02-06 14:30:00,23.6300000000,USD,24.1400000000,USD,23.2200000000,USD,23.2600000000,USD,23.2600000000,USD,78684300
2019-02-07 14:30:00,22.9900000000,USD,23.2200000000,USD,22.3200000000,USD,22.6700000000,USD,22.6700000000,USD,86723900
2019-02-08 14:30:00,22.3300000000,USD,23.2800000000,USD,22.2700000000,USD,23.0500000000,USD,23.0500000000,USD,78129300
2019-02-11 14:30:00,23.0500000000,USD,23.2800000000,USD,22.6600000000,USD,22.9600000000,USD,22.9600000000,USD,60578700
2019-02-12 14:30:00,23.4300000000,USD,23.5600000000,USD,22.7500000000,USD,22.8200000000,USD,22.8200000000,USD,67595400
2019-02-13 14:30:00,22.9800000000,USD,23.2400000000,USD,22.7100000000,USD,22.8500000000,USD,22.8500000000,USD,57544200
2019-02-14 14:30:00,22.7400000000,USD,23.3700000000,USD,22.5900000000,USD,23.1300000000,USD,23.1300000000,USD,64441200
2019-02-15 14:30:00,23.5800000000,USD,24.0500000000,USD,23.2000000000,USD,23.6800000000,USD,23.6800000000,USD,78644100
2019-02-19 14:30:00,23.6300000000,USD,24.4100000000,USD,23.6100000000,USD,23.9500000000,USD,23.9500000000,USD,57517900
2019-02-20 14:30:00,24.1400000000,USD,24.3700000000,USD,23.9000000000,USD,23.9500000000,USD,23.9500000000,USD,57091600
2019-02-21 14:30:00,24.0400000000,USD,24.3300000000,USD,23.8500000000,USD,23.9200000000,USD,23.9200000000,USD,49608200
2019-02-22 14:30:00,24.0500000000,USD,24.3600000000,USD,23.8800000000,USD,24.3600000000,USD,24.3600000000,USD,52650700
2019-02-25 14:30:00,25.0100000000,USD,25.5200000000,USD,24.6800000000,USD,24.7100000000,USD,24.7100000000,USD,63221000
2019-02-26 14:30:00,24.6500000000,USD,24.7200000000,USD,24.1500000000,USD,24.2100000000,USD,24.2100000000,USD,48470100
2019-02-27 14:30:00,24.1100000000,USD,24.2300000000,USD,23.2100000000,USD,23.4800000000,USD,23.4800000000,USD,62649300
2019-02-28 14:30:00,23.2100000000,USD,23.6700000000,USD,23.1100000000,USD,23.5300000000,USD,23.5300000000,USD,39384900
2019-03-01 14:30:00,23.9700000000,USD,24.1900000000,USD,23.4500000000,USD,23.6800000000,USD,23.6800000000,USD,48084000
2019-03-04 14:30:00,23.8900000000,USD,24.1300000000,USD,23.0100000000,USD,23.3700000000,USD,23.3700000000,USD,48147700
2019-03-05 14:30:00,23.3400000000,USD,23.6800000000,USD,23.0100000000,USD,23.5000000000,USD,23.5000000000,USD,35462600
2019-03-06 14:30:00,23.4700000000,USD,23.5300000000,USD,22.4000000000,USD,22.4100000000,USD,22.4100000000,USD,60479400
2019-03-07 14:30:00,22.3300000000,USD,22.4100000000,USD,21.7300000000,USD,22.0800000000,USD,22.0800000000,USD,52186300
2019-03-08 14:30:00,21.3500000000,USD,22.0900000000,USD,21.0400000000,USD,22.0100000000,USD,22.0100000000,USD,49967700
2019-03-11 13:30:00,22.1500000000,USD,23.0800000000,USD,21.9800000000,USD,22.9600000000,USD,22.9600000000,USD,54420200
2019-03-12 13:30:00,23.1000000000,USD,23.8000000000,USD,22.7800000000,USD,23.4900000000,USD,23.4900000000,USD,56410600
2019-03-13 13:30:00,23.6600000000,USD,24.1500000000,USD,23.3500000000,USD,23.3800000000,USD,23.3800000000,USD,56705800
2019-03-14 13:30:00,23.3700000000,USD,23.4900000000,USD,22.8000000000,USD,22.8200000000,USD,22.8200000000,USD,42818600
2019-03-15 13:30:00,23.1000000000,USD,23.6500000000,USD,23.0100000000,USD,23.2900000000,USD,23.2900000000,USD,46519900
2019-03-18 13:30:00,23.3000000000,USD,23.6200000000,USD,23.0400000000,USD,23.2500000000,USD,23.2500000000,USD,34731800
2019-03-19 13:30:00,23.6000000000,USD,26.0800000000,USD,23.5900000000,USD,26.0000000000,USD,26.0000000000,USD,156052200
2019-03-20 13:30:00,26.4900000000,USD,26.8800000000,USD,25.3100000000,USD,25.7000000000,USD,25.7000000000,USD,151292100
2019-03-21 13:30:00,25.7800000000,USD,28.1100000000,USD,25.7100000000,USD,27.8900000000,USD,27.8900000000,USD,129610300
2019-03-22 13:30:00,27.5400000000,USD,27.7500000000,USD,26.3300000000,USD,26.3700000000,USD,26.3700000000,USD,115323300
2019-03-25 13:30:00,26.2900000000,USD,26.9900000000,USD,25.5400000000,USD,25.9700000000,USD,25.9700000000,USD,78438200
2019-03-26 13:30:00,26.6900000000,USD,26.9800000000,USD,25.4600000000,USD,25.6900000000,USD,25.6900000000,USD,75754100
2019-03-27 13:30:00,25.7000000000,USD,25.8800000000,USD,24.5500000000,USD,24.8900000000,USD,24.8900000000,USD,88585300
2019-03-28 13:30:00,25.1000000000,USD,25.5600000000,USD,24.6500000000,USD,25.0600000000,USD,25.0600000000,USD,64667500
2019-03-29 13:30:00,25.5800000000,USD,25.7300000000,USD,25.2500000000,USD,25.5200000000,USD,25.5200000000,USD,53502800
2019-04-01 13:30:00,26.4200000000,USD,26.5600000000,USD,25.8300000000,USD,26.3600000000,USD,26.3600000000,USD,63000300
2019-04-02 13:30:00,26.5100000000,USD,26.8000000000,USD,26.0900000000,USD,26.7500000000,USD,26.7500000000,USD,53358800
2019-04-03 13:30:00,28.0200000000,USD,29.9500000000,USD,27.8800000000,USD,29.0200000000,USD,29.0200000000,USD,197650500
2019-04-04 13:30:00,28.8800000000,USD,29.3900000000,USD,28.6100000000,USD,29.0900000000,USD,29.0900000000,USD,82191100
2019-04-05 13:30:00,29.6400000000,USD,29.6900000000,USD,28.8000000000,USD,28.9800000000,USD,28.9800000000,USD,65662700
2019-04-08 13:30:00,28.6900000000,USD,28.9500000000,USD,28.1800000000,USD,28.5300000000,USD,28.5300000000,USD,58002500
